"","Timestamp","Grid_Load","Price","Temperature","Humidity","Operational_Priority","Human_Operators"
"1",2025-01-01,2056.37674075551,63.8014360447414,8.48995072068647,41.7933695018291,"office",20
"2",2025-01-01 01:00:00,1757.61230858043,86.3879075436853,24.1867576236837,71.5606667473912,"office",20
"3",2025-01-01 02:00:00,2703.71193112805,97.0846974849701,37.2815084620379,53.1804869323969,"office",20
"4",2025-01-01 03:00:00,2272.54817392677,51.0828038398176,32.0902665588073,85.3891079127789,"office",20
"5",2025-01-01 04:00:00,2296.928730933,52.9397498490289,36.3153135147877,50.2310882695019,"office",20
"6",2025-01-01 05:00:00,2356.19516079314,56.0589759633876,26.8426929577254,67.0750978589058,"office",20
"7",2025-01-01 06:00:00,2951.95878418162,119.039233182557,-2.75316812563688,67.4157203920186,"office",20
"8",2025-01-01 07:00:00,2124.31536633521,60.7802315871231,12.6597428205423,77.039625775069,"office",20
"9",2025-01-01 08:00:00,1865.70285460912,103.621682298835,23.4384099580348,45.3782894834876,"office",20
"10",2025-01-01 09:00:00,1521.11059189774,110.373603496701,13.2087794574909,45.8440580405295,"office",20
"11",2025-01-01 10:00:00,2875.48015555367,71.2560932617635,-5.13595305616036,40.3479859419167,"office",20
"12",2025-01-01 11:00:00,1805.2448542323,64.621925803367,6.23747191624716,12.5973020680249,"office",20
"13",2025-01-01 12:00:00,1783.77390350215,92.21031723544,0.176571446936578,47.6092354767025,"office",20
"14",2025-01-01 13:00:00,2781.04176800698,71.8571707094088,36.7461340595037,54.564694929868,"office",20
"15",2025-01-01 14:00:00,1935.35790913738,66.7092900979333,4.02071425691247,35.8430504240096,"office",20
"16",2025-01-01 15:00:00,2962.91905129328,105.475261013489,-3.16126727499068,83.4779326245189,"manufacturing",20
"17",2025-01-01 16:00:00,1869.22102184035,52.9936457285658,-0.0793271022848785,85.1361302286386,"office",20
"18",2025-01-01 17:00:00,2309.0051129926,97.3579714167863,25.7193056843244,72.2808893024921,"office",20
"19",2025-01-01 18:00:00,2303.92045145854,59.6583063807338,19.5203741407022,21.5693521313369,"manufacturing",20
"20",2025-01-01 19:00:00,1392.29992674664,66.8390411301516,22.15286959894,10.0588845834136,"office",20
"21",2025-01-01 20:00:00,2423.25016111135,62.6726075145416,8.85349005460739,80.9887603111565,"office",20
"22",2025-01-01 21:00:00,1201.88269950449,50.4674157733098,8.10311363078654,21.9947472587228,"office",20
"23",2025-01-01 22:00:00,2203.87467336841,111.119574990589,21.0137309716083,49.6666250936687,"office",20
"24",2025-01-01 23:00:00,2171.01062326692,105.668125911616,27.8854681155644,13.5642366856337,"office",20
"25",2025-01-02,2505.93964168802,97.5626880000345,34.5291785872541,11.7330253683031,"office",20
"26",2025-01-02 01:00:00,1808.30762512051,50.2327104075812,10.1096035772935,37.9887261241674,"office",20
"27",2025-01-02 02:00:00,1590.82891051657,74.888261067681,33.9610647154041,33.4335499443114,"office",20
"28",2025-01-02 03:00:00,1568.8774173148,105.184594744351,26.5545338951051,12.5834318995476,"office",20
"29",2025-01-02 04:00:00,1930.07980920374,77.9213108378462,-9.04170436784625,80.092453751713,"office",20
"30",2025-01-02 05:00:00,1281.68797683902,87.7076083770953,17.5699366233312,81.331559997052,"office",20
"31",2025-01-02 06:00:00,2537.11751690134,110.073971226811,9.97943760361522,17.8415521420538,"office",20
"32",2025-01-02 07:00:00,2825.85849040188,90.1088919606991,14.8145461315289,61.271583661437,"office",20
"33",2025-01-02 08:00:00,2730.68987396546,61.034822857473,24.1552024940029,54.2169040441513,"office",20
"34",2025-01-02 09:00:00,1721.14042416215,86.0867850854993,21.8624865729362,83.4636988863349,"manufacturing",20
"35",2025-01-02 10:00:00,2338.40447282419,100.788360591978,33.8978642923757,18.7782957032323,"office",20
"36",2025-01-02 11:00:00,1517.87027050741,104.942435878329,30.308155096136,55.3185331821442,"office",20
"37",2025-01-02 12:00:00,2569.72565702163,62.2540399548598,4.20820374041796,52.583820708096,"office",20
"38",2025-01-02 13:00:00,2683.11035516672,119.341101639438,16.7884210101329,30.0490834563971,"office",20
"39",2025-01-02 14:00:00,2639.21330273151,103.424429174047,17.5428712717257,77.761323787272,"office",20
"40",2025-01-02 15:00:00,2585.3378016036,95.1093724416569,0.122680338099599,68.3970185182989,"manufacturing",20
"41",2025-01-02 16:00:00,2511.91231263801,112.692865491845,37.4333217600361,43.4954469837248,"office",20
"42",2025-01-02 17:00:00,2341.34051939473,117.310831393115,-2.44289975613356,42.3755437880754,"office",20
"43",2025-01-02 18:00:00,1940.67929992452,73.1643490097485,18.9433114463463,76.4572775550187,"office",20
"44",2025-01-02 19:00:00,1944.76435203105,108.986623252276,0.361580841708928,55.7941871881485,"office",20
"45",2025-01-02 20:00:00,1982.5143723283,97.3272284865379,38.4832850052044,71.3588278740644,"manufacturing",20
"46",2025-01-02 21:00:00,1918.89827284031,79.9709436879493,27.7751341555268,18.4186010994017,"manufacturing",20
"47",2025-01-02 22:00:00,2519.44867037237,50.9595267241821,-9.33400428853929,80.9403116814792,"office",20
"48",2025-01-02 23:00:00,2341.13510116003,65.1649689138867,22.6747793587856,18.8854997605085,"office",20
"49",2025-01-03,1783.94981995225,93.8880703388713,38.9509022678249,82.6945875585079,"office",20
"50",2025-01-03 01:00:00,1810.18991894089,88.8159304019064,-1.90842407988384,25.4840378835797,"office",20
"51",2025-01-03 02:00:00,2005.49742635339,93.6373831098899,-9.56125973258168,77.3155234567821,"office",20
"52",2025-01-03 03:00:00,1731.41320170835,113.432927979156,6.45982776535675,79.6126290783286,"manufacturing",20
"53",2025-01-03 04:00:00,2034.16623710655,96.5368744870648,33.5705119511113,62.1526313014328,"office",20
"54",2025-01-03 05:00:00,2872.92359629646,75.4913573828526,13.054836387746,89.904878474772,"manufacturing",20
"55",2025-01-03 06:00:00,1301.30032813177,112.164981644601,32.8079808712937,51.9866666942835,"manufacturing",20
"56",2025-01-03 07:00:00,1457.56476419047,84.0510437311605,35.099765539635,38.8772288151085,"manufacturing",20
"57",2025-01-03 08:00:00,2335.58667898178,61.9106815871783,7.60035582119599,54.3789646588266,"manufacturing",20
"58",2025-01-03 09:00:00,1484.56170083955,69.9511220888235,38.4808543580584,78.6334431357682,"office",20
"59",2025-01-03 10:00:00,2488.19425287656,114.340486780275,8.51610074518248,61.345204655081,"office",20
"60",2025-01-03 11:00:00,1467.01954929158,73.4522903431207,36.951948851347,10.1288364268839,"office",20
"61",2025-01-03 12:00:00,2056.14920184016,61.7850125557743,21.94552406203,24.7146756947041,"office",20
"62",2025-01-03 13:00:00,1703.97104602307,65.3032240411267,22.5258640921675,31.3650639913976,"office",20
"63",2025-01-03 14:00:00,2934.47779873386,53.5719765722752,18.3725560177118,32.0925219915807,"manufacturing",20
"64",2025-01-03 15:00:00,2489.17618403211,67.7964824251831,36.0361466626637,37.8128744475543,"office",20
